user_id,in_user,in_user_raw,location_is_US,country_is_US,raw_title_non_empty,raw_summary_non_empty,english_raw
15024602,1,1,0,0,1,0,0
98648541,1,1,0,0,1,1,0
33636831,1,1,1,1,0,0,0
137445858,1,1,1,1,0,0,0
164708837,1,1,1,1,1,0,0
68239849,0,0,0,0,0,0,0
15024618,0,0,0,0,0,0,0
36258282,0,0,0,0,0,0,0
112542188,1,1,0,0,1,1,1
80036336,1,1,0,0,1,0,0
80298482,1,1,0,0,1,1,1
88162803,1,1,0,0,1,0,0
64307700,1,1,1,1,0,1,1
23151093,0,0,0,0,0,0,0
176767476,1,1,1,1,1,1,1
41763330,0,0,0,0,0,0,0
169689605,1,1,0,0,1,0,0
61948425,1,1,0,0,0,0,0
133775882,1,1,0,0,1,1,1
82657812,1,1,0,1,0,0,0
1393173,1,1,0,0,1,0,0
43336217,1,1,0,0,1,1,1
205079066,0,0,0,0,0,0,0
19481116,1,1,0,0,0,0,0
83444253,1,1,0,0,0,0,0
77414942,1,1,0,0,1,0,0
46744099,1,1,0,0,0,0,0
122765862,1,1,0,0,1,0,0
82657833,1,1,1,1,1,1,1
81084973,1,1,0,0,1,1,1
57229873,1,1,0,0,1,1,1
197214773,0,0,0,0,0,0,0
198263353,1,1,1,1,1,0,0
52773440,1,1,0,0,1,0,0
85541440,1,1,0,0,1,0,0
172311104,0,0,0,0,0,0,0
76104259,1,1,1,1,1,0,0
201146947,1,1,0,0,1,0,0
71647813,1,1,0,1,1,0,0
49627719,1,1,0,0,1,1,0
140853833,1,1,0,0,0,0,0
44384842,1,1,0,0,1,0,0
86590026,0,0,0,0,0,0,0
129057357,1,1,0,0,1,0,0
15549008,1,1,0,0,1,0,0
53822035,1,1,0,0,1,1,0
150815318,1,1,0,0,1,1,1
43074135,1,1,0,0,1,0,0
41763434,1,1,0,0,1,1,0
117523053,1,1,1,1,1,0,0
118833783,1,1,1,1,1,0,0
60899960,1,1,0,0,1,1,0
156320377,1,1,1,1,0,0,0
53559929,0,0,0,0,0,0,0
29180537,1,1,0,0,1,0,0
55394935,1,1,0,0,1,0,0
93667965,1,1,0,1,1,0,0
202457725,0,0,0,0,0,0,0
143737463,1,1,0,0,1,0,0
81871488,1,1,1,1,0,0,0
137970304,1,1,0,0,0,0,0
128533122,1,1,0,0,1,0,0
163922562,0,0,0,0,0,0,0
181224068,0,0,0,0,0,0,0
151601797,1,1,0,0,0,0,0
17646216,1,1,1,1,1,0,0
110183052,1,1,0,0,1,0,0
79250061,1,1,0,0,1,0,0
106513036,0,0,0,0,0,0,0
48054933,1,1,0,0,0,0,0
62734998,0,0,0,0,0,0,0
18694807,1,1,0,1,1,0,0
65618589,1,1,0,0,1,0,0
178864798,0,0,0,0,0,0,0
145834655,1,1,0,0,1,1,1
18432674,1,1,0,0,1,0,0
68240035,0,0,0,0,0,0,0
174146214,1,1,0,0,1,1,1
44647083,0,0,0,0,0,0,0
141902509,1,1,0,0,1,0,0
144523956,0,0,0,0,0,0,0
33374901,1,1,0,0,1,1,1
22889141,1,1,0,0,1,0,0
124076727,1,1,1,1,1,0,0
52511416,1,1,0,0,1,1,1
42287796,1,1,0,0,1,0,0
164971195,0,0,0,0,0,0,0
140853949,0,0,0,0,0,0,0
6374081,1,1,1,1,0,0,0
154485441,1,1,0,0,1,0,0
46744262,1,1,1,1,1,0,0
140591816,1,1,0,0,1,1,1
72696523,1,1,0,0,1,0,0
72958670,1,1,0,0,1,0,0
107823823,1,1,0,0,0,0,0
205865679,1,1,0,0,1,0,0
107037394,1,1,1,1,1,0,0
55657171,1,1,0,0,0,0,0
190923476,1,1,1,1,0,0,0
114901716,1,1,0,0,1,0,0
39142100,1,1,0,0,1,0,0
174932707,1,1,0,0,1,1,1
183583463,0,0,0,0,0,0,0
157369064,1,1,0,0,1,0,0
112542441,0,0,0,0,0,0,0
107299562,0,0,0,0,0,0,0
131154666,1,1,0,0,1,0,0
142951149,1,1,0,0,1,0,0
186991345,1,1,0,0,1,1,0
188826353,1,1,0,0,1,0,0
116212467,1,1,0,0,1,0,0
19481330,1,1,0,0,0,0,0
75580151,1,1,0,0,1,0,0
173622007,1,1,0,0,1,0,0
33637114,1,1,0,0,1,0,0
199049978,1,1,0,0,1,1,0
104940288,1,1,1,1,1,0,0
152650506,1,1,0,0,1,0,0
26297099,1,1,1,1,1,0,0
55657228,1,1,1,1,1,0,0
124601104,0,0,0,0,0,0,0
199312148,0,0,0,0,0,0,0
153961240,1,1,0,0,1,1,1
79774488,0,0,0,0,0,0,0
70075162,1,1,0,0,1,0,0
63521563,1,1,0,0,0,0,0
26821402,1,1,0,0,1,0,0
164971293,0,0,0,0,0,0,0
71385887,1,1,0,0,1,1,1
8733473,1,1,0,0,1,0,0
76628769,1,1,0,0,0,0,0
17122085,1,1,0,0,1,0,0
30491430,1,1,0,0,1,0,0
76628776,1,1,0,0,0,0,0
41763630,0,0,0,0,0,0,0
177554225,1,1,0,0,1,0,0
152650548,1,1,1,1,1,0,0
103629623,1,1,0,0,1,0,0
44385083,0,0,0,0,0,0,0
19743558,0,0,0,0,0,0,0
44122951,1,1,1,1,1,0,0
77153096,1,1,0,0,1,0,0
154223432,1,1,0,0,0,0,0
29180744,1,1,0,0,1,1,0
156058445,1,1,1,1,1,0,0
155534157,1,1,0,0,1,0,0
177816397,1,1,0,0,0,0,0
159204173,0,0,0,0,0,0,0
112804688,1,1,0,0,0,0,0
178340686,1,1,1,1,0,0,0
51200851,1,1,0,0,0,0,0
33375059,1,1,1,1,1,0,0
126436180,0,0,0,0,0,0,0
6374231,1,1,0,0,1,0,0
201409368,1,1,0,0,1,0,0
47268702,1,1,0,0,1,0,0
121455455,1,1,1,1,1,0,0
181748578,1,1,0,0,1,0,0
105988965,0,0,0,0,0,0,0
109134694,0,0,0,0,0,0,0
83182439,1,1,0,0,0,0,0
187777903,1,1,0,0,1,0,0
118309744,1,1,0,0,1,1,1
200360819,1,1,0,0,1,0,0
76628851,1,1,0,0,0,0,0
121979764,1,1,0,0,1,0,0
108348278,0,0,0,0,0,0,0
94192505,0,0,0,0,0,0,0
127222652,1,1,0,0,1,0,0
127222653,1,1,1,1,1,1,1
77415297,0,0,0,0,0,0,0
116212611,0,0,0,0,0,0,0
29442949,1,1,0,0,1,0,0
134038407,1,1,1,1,1,0,0
6636423,1,1,0,0,0,0,0
32850826,1,1,0,0,1,0,0
51200910,1,1,0,0,1,0,0
170476432,1,1,0,0,1,0,0
7422865,1,1,0,1,1,0,0
122766226,1,1,0,0,0,0,0
82658197,1,1,0,0,1,0,0
5587861,1,1,0,0,1,0,0
173097883,0,0,0,0,0,0,0
60900252,1,1,1,1,1,0,0
201671582,1,1,0,0,0,0,0
82658208,0,0,0,0,0,0,0
22889377,1,1,0,0,1,0,0
141116325,1,1,0,0,1,0,0
94716839,1,1,0,0,1,0,0
141378473,1,1,1,1,1,0,0
112804780,1,1,0,0,1,1,1
24724397,1,1,0,0,0,0,0
122504113,1,1,0,0,1,0,0
76366769,1,1,0,0,1,0,0
107561907,1,1,0,0,0,0,0
164709301,1,1,0,0,1,0,0
190137275,0,0,0,0,0,0,0
37569469,1,1,0,0,1,1,0
44385216,1,1,0,0,1,0,0
29705157,0,0,0,0,0,0,0
101270471,1,1,0,0,1,0,0
207176649,1,1,0,1,1,1,1
188564427,1,1,0,0,1,1,1
128271313,0,0,0,0,0,0,0
20792276,1,1,0,0,1,0,0
59589594,1,1,0,0,1,1,1
115164126,1,1,0,0,1,0,0
136659935,1,1,1,1,1,0,0
190137320,1,1,0,0,0,0,0
139019243,0,0,0,0,0,0,0
200360940,1,1,0,0,0,0,0
176767986,1,1,0,0,1,1,0
34161657,0,0,0,0,0,0,0
141640698,1,1,0,0,1,0,0
200098810,1,1,0,0,1,0,0
126436356,1,1,0,0,1,0,0
30491653,1,1,0,0,0,0,0
1393672,1,1,0,1,1,0,0
164709388,1,1,0,0,1,0,0
27870220,1,1,0,0,1,1,1
81609741,1,1,0,0,1,1,1
67191825,0,0,0,0,0,0,0
48579603,1,1,0,0,1,0,0
64308246,1,1,0,0,0,0,0
130368535,1,1,0,1,1,0,0
208225304,1,1,1,1,1,1,1
114639897,1,1,0,0,1,1,1
53822490,1,1,0,0,0,0,0
206128151,1,1,1,1,1,0,0
104416286,1,1,0,0,1,0,0
19481633,1,1,0,0,1,0,0
41501730,1,1,0,0,1,0,0
165495846,0,0,0,0,0,0,0
25248810,1,1,1,1,1,0,0
199836721,1,1,0,0,1,0,0
19481653,0,0,0,0,0,0,0
198263865,0,0,0,0,0,0,0
101532730,1,1,0,0,1,0,0
63521851,1,1,0,0,1,0,0
20268093,1,1,0,0,1,0,0
180700227,1,1,0,0,1,1,1
156582980,1,1,0,0,0,0,0
115688515,1,1,0,0,1,1,1
69289030,1,1,0,0,0,0,0
186467398,1,1,1,1,1,0,0
159990866,0,0,0,0,0,0,0
20792402,1,1,0,0,1,0,0
128271445,0,0,0,0,0,0,0
129582170,0,0,0,0,0,0,0
188564571,0,0,0,0,0,0,0
178340956,1,1,1,1,1,0,0
153175133,1,1,0,0,1,1,1
39142494,1,1,0,0,1,0,0
198001759,1,1,0,0,1,0,0
81609824,1,1,1,1,0,0,0
15287391,1,1,0,1,1,0,0
110445666,1,1,0,0,1,0,0
187253851,0,0,0,0,0,0,0
47268982,1,1,0,0,1,0,0
113329273,1,1,1,1,1,0,0
14500992,0,0,0,0,0,0,0
182797445,1,1,1,1,1,0,0
16073865,1,1,0,1,1,0,0
2442381,1,1,0,0,1,0,0
115688589,1,1,0,0,0,0,0
1393813,1,1,0,0,1,0,0
122242204,1,1,0,0,0,0,0
146883743,1,1,0,0,1,1,1
190923935,1,1,0,0,0,0,0
120931488,0,0,0,0,0,0,0
98124962,1,1,1,1,1,0,0
142427300,1,1,0,0,1,1,1
197477543,1,1,1,1,1,0,0
64046252,1,1,0,0,1,0,0
1655987,1,1,0,0,1,1,0
91309236,1,1,0,0,1,0,0
29443253,1,1,0,0,1,1,0
101794997,1,1,0,0,1,0,0
93406389,0,0,0,0,0,0,0
22103226,1,1,1,1,1,1,1
13190331,0,0,0,0,0,0,0
122766524,0,0,0,0,0,0,0
110707902,1,1,0,0,1,0,0
8471743,0,0,0,0,0,0,0
193807552,1,1,0,0,0,0,0
108610754,0,0,0,0,0,0,0
168379587,1,1,0,0,1,0,0
118572227,1,1,0,0,1,0,0
2966725,1,1,0,0,1,1,1
159990984,0,0,0,0,0,0,0
108086474,1,1,0,0,1,0,0
82920651,1,1,0,0,1,0,0
4277455,1,1,0,0,0,0,0
76629200,1,1,0,0,0,0,0
188564697,1,1,1,1,1,0,0
30491871,1,1,0,0,1,0,0
196691167,1,1,0,0,0,0,0
43074785,1,1,0,0,0,0,0
106513639,0,0,0,0,0,0,0
172311783,1,1,0,1,1,1,1
162874606,0,0,0,0,0,0,0
160253171,1,1,0,0,1,0,0
208225523,1,1,0,0,0,0,0
10306805,1,1,0,0,1,0,0
174671093,0,0,0,0,0,0,0
125650169,1,1,0,0,0,0,0
57754879,0,0,0,0,0,0,0
200623365,1,1,1,1,1,0,0
72172806,1,1,1,1,1,0,0
53036297,1,1,0,0,1,1,0
144786698,1,1,0,0,1,0,0
60900619,1,1,0,0,0,0,0
154223891,1,1,0,0,1,0,0
158680342,1,1,0,0,1,1,1
30754077,1,1,0,0,0,0,0
173360417,1,1,0,0,1,0,0
46482723,0,0,0,0,0,0,0
61949224,1,1,1,1,1,0,0
24724781,1,1,0,0,1,0,0
93144366,1,1,0,0,1,0,0
116475185,0,0,0,0,0,0,0
33899827,1,1,0,0,1,0,0
205342006,1,1,0,0,1,0,0
128533817,1,1,0,0,1,0,0
173098299,1,1,0,0,0,0,0
124863806,1,1,0,0,0,0,0
33113409,1,1,0,1,1,0,0
191448389,0,0,0,0,0,0,0
183846215,1,1,0,0,1,0,0
200885577,0,0,0,0,0,0,0
168641870,1,1,0,0,1,0,0
67978575,1,1,1,1,1,0,0
88687954,1,1,0,0,1,1,1
15549779,1,1,0,0,1,1,1
132728147,1,1,0,1,0,0,0
50414932,1,1,0,0,1,1,0
81872216,1,1,1,1,1,0,0
20792666,1,1,1,1,1,0,0
164971867,1,1,0,0,1,0,0
189351261,1,1,0,0,1,0,0
10831199,1,1,0,0,1,1,1
132990306,1,1,1,1,1,0,0
57492835,1,1,1,1,0,0,0
112280933,0,0,0,0,0,0,0
11879781,1,1,0,1,1,0,0
182011244,1,1,0,0,1,0,0
95503727,1,1,1,1,0,0,0
199574904,0,0,0,0,0,0,0
50414973,1,1,1,1,1,0,0
51725697,1,1,0,0,0,1,0
139281801,1,1,0,0,1,0,0
51463565,1,1,0,0,1,0,0
202720653,0,0,0,0,0,0,0
90523026,1,1,0,0,1,0,0
99960213,0,0,0,0,0,0,0
147932566,1,1,0,0,1,0,0
52512153,1,1,1,1,1,0,0
205342107,0,0,0,0,0,0,0
155272605,1,1,0,0,1,1,1
24987040,0,0,0,0,0,0,0
201934249,1,1,0,0,1,1,1
5850541,1,1,0,0,1,1,1
8209839,0,0,0,0,0,0,0
143476144,1,1,0,0,0,0,0
130893236,1,1,1,1,1,0,0
193021364,1,1,0,0,1,0,0
169952693,1,1,1,1,1,0,0
104678838,1,1,1,1,1,0,0
129058236,1,1,0,0,0,0,0
70337985,1,1,0,0,1,0,0
4801987,1,1,1,1,1,0,0
148719043,1,1,0,0,1,0,0
80299462,0,0,0,0,0,0,0
71386566,0,0,0,0,0,0,0
86590918,1,1,0,1,1,0,0
42812870,0,0,0,0,0,0,0
200099274,1,1,0,0,1,0,0
38356424,1,1,0,0,1,0,0
65095119,1,1,0,0,0,0,0
79250895,1,1,0,0,0,0,0
8209871,1,1,0,0,1,0,0
39405010,1,1,0,0,1,0,0
101533139,1,1,0,0,1,1,0
75318741,1,1,1,1,1,0,0
171787733,1,1,0,1,0,0,0
114640346,1,1,0,0,0,0,0
21579228,1,1,0,0,0,0,0
117786081,1,1,0,0,1,0,0
151340520,1,1,0,0,1,0,0
143738347,1,1,0,0,1,0,0
149243375,1,1,0,0,1,0,0
29443570,1,1,0,1,1,0,0
168904180,0,0,0,0,0,0,0
152389111,1,1,0,0,1,0,0
106513914,1,1,0,0,0,0,0
127747580,0,0,0,0,0,0,0
153699839,1,1,1,1,1,0,0
125650431,1,1,0,0,1,1,1
148719110,1,1,0,0,1,0,0
202720775,1,1,0,1,1,0,0
20792843,1,1,0,0,1,0,0
162088464,1,1,0,0,0,0,0
57493008,0,0,0,0,0,0,0
182011410,1,1,0,0,1,1,1
180176403,1,1,0,0,1,0,0
209536532,1,1,0,0,0,0,0
180176406,1,1,0,0,1,1,1
87115288,0,0,0,0,0,0,0
16074264,1,1,1,1,0,0,0
5850650,1,1,0,0,0,0,0
84493851,1,1,0,0,1,0,0
53298714,1,1,0,0,1,0,0
207177250,0,0,0,0,0,0,0
53298725,1,1,0,0,1,0,0
158156326,1,1,0,0,1,1,1
201147948,0,0,0,0,0,0,0
196691501,1,1,0,0,1,0,0
51463726,1,1,0,0,1,0,0
119096879,1,1,1,1,1,1,1
145573424,1,1,0,0,1,0,0
174933557,1,1,0,0,1,0,0
132204086,1,1,1,0,1,1,1
111232574,0,0,0,0,0,0,0
168642110,1,1,0,0,0,0,0
6374974,1,1,0,0,1,0,0
126436937,1,1,0,0,1,0,0
204293707,1,1,0,0,1,0,0
7161423,0,0,0,0,0,0,0
93144658,1,1,1,1,1,0,0
23152210,1,1,1,1,1,0,0
157369941,1,1,1,1,1,0,0
38356565,1,1,0,0,1,0,0
172836441,1,1,0,0,1,1,1
52774492,0,0,0,0,0,0,0
184895070,1,1,1,1,1,0,0
100484708,1,1,0,0,0,0,0
8734309,1,1,0,0,0,0,0
29443685,1,1,0,1,1,0,0
83183211,0,0,0,0,0,0,0
112543343,1,1,0,0,1,0,0
94455408,1,1,0,0,1,1,1
113067634,0,0,0,0,0,0,0
177817206,1,1,0,1,1,0,0
47269504,0,0,0,0,0,0,0
13977227,1,1,0,0,0,0,0
90523275,1,1,0,0,1,0,0
70338189,1,1,0,0,1,0,0
27084427,1,1,0,0,1,0,0
21579408,1,1,0,0,1,0,0
143738515,0,0,0,0,0,0,0
185681556,1,1,1,1,1,0,0
192759446,1,1,0,1,1,1,1
173098649,1,1,0,0,0,0,0
157107871,1,1,1,1,1,0,0
6375074,1,1,1,1,1,0,0
48055970,0,0,0,0,0,0,0
7423652,1,1,0,0,0,0,0
177555107,1,1,0,0,0,0,0
174147238,0,0,0,0,0,0,0
80299687,1,1,1,1,1,0,0
64308904,1,1,0,0,1,0,0
12928683,1,1,0,0,0,0,0
101271214,1,1,0,0,1,0,0
86329006,1,1,0,0,1,0,0
107562674,1,1,0,0,0,0,0
198002364,1,1,1,1,1,0,0
43599548,1,1,0,0,1,0,0
33375937,0,0,0,0,0,0,0
178603716,1,1,0,0,1,0,0
144787140,1,1,0,0,1,0,0
159991494,1,1,1,1,0,0,0
152651463,0,0,0,0,0,0,0
168642248,1,1,1,1,1,1,1
193021641,1,1,0,0,1,0,0
25773770,1,1,0,1,1,0,0
88950471,1,1,1,1,1,1,1
173622988,1,1,1,1,1,0,0
13453005,1,1,0,0,1,0,0
180963025,1,1,0,0,0,0,0
84494035,0,0,0,0,0,0,0
26035931,1,1,1,1,0,0,0
48580322,1,1,1,1,1,1,1
135349988,1,1,1,1,0,0,0
189351656,1,1,1,1,1,0,0
199837421,1,1,1,1,1,0,0
150554350,1,1,0,0,1,0,0
27870962,1,1,0,0,0,0,0
185681652,1,1,0,0,1,0,0
151078644,0,0,0,0,0,0,0
32327414,1,1,0,0,1,0,0
87901940,1,1,0,0,1,0,0
145573626,0,0,0,0,0,0,0
154486523,1,1,1,1,0,0,0
93669119,1,1,0,0,1,0,0
49891075,0,0,0,0,0,0,0
5588739,1,1,0,0,1,0,0
19482383,0,0,0,0,0,0,0
186992403,1,1,1,1,1,0,0
16860949,1,1,0,0,1,1,0
3229462,1,1,0,0,0,0,0
5064469,0,0,0,0,0,0,0
83969817,0,0,0,0,0,0,0
126961438,1,1,0,0,1,1,0
159467297,0,0,0,0,0,0,0
34686753,1,1,0,0,1,0,0
196953891,0,0,0,0,0,0,0
49104676,1,1,0,0,1,1,1
29443875,1,1,0,0,1,1,1
74008360,1,1,1,1,0,0,0
63260460,0,0,0,0,0,0,0
112543536,0,0,0,0,0,0,0
14763830,1,1,0,0,1,0,0
21579578,1,1,0,0,1,1,1
87115579,1,1,0,0,1,0,0
179652411,1,1,0,0,1,0,0
148195132,0,0,0,0,0,0,0
147408703,1,1,0,0,1,1,0
76891969,1,1,0,0,0,0,0
5326658,1,1,1,1,1,0,0
70862663,1,1,0,0,1,0,0
130369355,1,1,1,1,0,0,0
161302349,1,1,0,0,1,0,0
55134032,1,1,1,1,0,0,0
98387792,1,1,0,0,1,1,0
158680914,1,1,0,0,1,0,0
137447251,0,0,0,0,0,0,0
77154137,1,1,0,0,1,1,1
202458969,1,1,0,0,1,0,0
196167523,1,1,0,0,1,1,1
52250470,1,1,1,0,1,0,0
34424680,1,1,0,0,1,0,0
81872750,0,0,0,0,0,0,0
30492527,1,1,0,0,0,0,0
151340912,1,1,0,0,1,0,0
89737073,1,1,1,1,1,0,0
200361845,1,1,0,0,1,0,0
108873594,1,1,0,1,1,1,1
122767230,1,1,0,0,1,1,1
139282304,1,1,0,0,1,1,1
194856832,1,1,0,0,1,0,0
86329218,1,1,1,1,1,1,1
177031056,0,0,0,0,0,0,0
17123218,1,1,0,0,1,0,0
117786516,1,1,1,1,1,0,0
164186006,1,1,0,0,1,1,0
162875286,1,1,1,1,1,0,0
196691863,1,1,0,0,1,0,0
201672604,1,1,0,0,1,0,0
73222044,0,0,0,0,0,0,0
13453216,1,1,0,0,0,0,0
183846819,0,0,0,0,0,0,0
74794915,1,1,1,1,0,0,0
35211173,1,1,0,0,1,0,0
163399593,1,1,0,0,1,0,0
87639979,1,1,0,0,1,0,0
141117356,1,1,0,0,1,0,0
99960750,1,1,1,1,0,0,0
134825907,1,1,0,0,1,0,0
134825908,0,0,0,0,0,0,0
99436469,1,1,1,1,1,0,0
17647540,1,1,0,0,1,0,0
162088888,1,1,0,0,1,0,0
174671806,1,1,0,0,1,0,0
126699455,0,0,0,0,0,0,0
186730432,0,0,0,0,0,0,0
77416388,1,1,0,0,0,0,0
173098952,1,1,1,1,0,0,0
106252235,1,1,1,1,1,0,0
70338509,0,0,0,0,0,0,0
83183568,1,1,0,0,1,0,0
9258962,1,1,1,1,1,0,0
56182738,0,0,0,0,0,0,0
120932310,1,1,0,0,1,0,0
56969176,1,1,0,0,1,0,0
122505177,1,1,1,1,1,0,0
140593114,1,1,0,0,1,0,0
111232997,1,1,0,0,1,0,0
55396331,1,1,0,0,1,0,0
135874541,1,1,0,0,1,1,1
207177711,1,1,0,0,1,0,0
163661809,1,1,0,0,1,0,0
74794994,0,0,0,0,0,0,0
2443253,0,0,0,0,0,0,0
118573046,0,0,0,0,0,0,0
97077239,0,0,0,0,0,0,0
85805058,1,1,1,1,1,0,0
88164354,1,1,0,0,1,0,0
159991812,0,0,0,0,0,0,0
85542922,1,1,1,1,1,0,0
174934026,1,1,1,1,0,0,0
5851148,1,1,1,1,1,0,0
106252300,1,1,0,1,1,0,0
205080590,1,1,1,1,0,0,0
4540433,1,1,0,0,1,0,0
170739732,0,0,0,0,0,0,0
6637591,1,1,0,0,0,0,0
137447449,1,1,0,0,1,0,0
94193689,1,1,0,0,1,0,0
109135902,1,1,1,1,1,1,1
47794207,1,1,0,0,1,0,0
165234720,1,1,1,1,1,0,0
108873762,1,1,0,0,1,0,0
129583139,1,1,0,0,1,0,0
157108259,1,1,0,0,1,0,0
78727206,1,1,0,0,1,0,0
209012775,0,0,0,0,0,0,0
65095719,1,1,0,0,1,0,0
200099881,0,0,0,0,0,0,0
191711274,0,0,0,0,0,0,0
46221355,1,1,0,0,1,0,0
25249839,1,1,1,1,1,0,0
191973427,1,1,0,0,1,0,0
100747317,1,1,0,0,1,0,0
204294204,1,1,0,0,1,0,0
200886332,1,1,1,1,0,0,0
114903102,1,1,0,0,1,0,0
101009471,1,1,0,0,0,0,0
33900607,0,0,0,0,0,0,0
209012801,1,1,1,1,1,0,0
48580675,0,0,0,0,0,0,0
124602437,1,1,1,1,1,0,0
61425736,1,1,1,1,1,0,0
119883850,0,0,0,0,0,0,0
190662733,1,1,0,0,1,1,1
176769102,0,0,0,0,0,0,0
150292559,0,0,0,0,0,0,0
156321875,1,1,1,1,1,0,0
80037981,1,1,1,1,1,0,0
202197087,0,0,0,0,0,0,0
140331105,1,1,0,0,1,0,0
50415717,1,1,1,1,0,0,0
2705514,1,1,1,1,0,0,0
66930798,0,0,0,0,0,0,0
164186225,1,1,0,0,1,0,0
177293425,1,1,0,1,1,0,0
136398965,0,0,0,0,0,0,0
208226426,1,1,0,0,1,1,1
206653563,1,1,1,1,0,0,0
101009532,1,1,0,0,0,0,0
50940028,1,1,0,0,1,0,0
10831995,0,0,0,0,0,0,0
194857087,1,1,1,1,1,1,0
42289280,1,1,0,0,1,0,0
27609215,0,0,0,0,0,0,0
192235651,1,1,0,0,1,0,0
100223108,1,1,0,0,1,0,0
105728132,0,0,0,0,0,0,0
99698821,1,1,0,0,1,0,0
187779211,0,0,0,0,0,0,0
113592461,0,0,0,0,0,0,0
41765009,0,0,0,0,0,0,0
45172892,1,1,0,0,1,0,0
69814430,1,1,0,0,0,0,0
88950947,0,0,0,0,0,0,0
147146921,1,1,0,0,0,0,0
84756649,1,1,1,1,1,1,1
170477742,0,0,0,0,0,0,0
135088305,1,1,0,0,1,0,0
76892338,0,0,0,0,0,0,0
158681270,1,1,0,0,1,0,0
29444280,1,1,0,0,0,0,0
42551481,1,1,1,1,0,0,0
62736576,0,0,0,0,0,0,0
163924163,1,1,0,0,0,0,0
124078277,1,1,0,0,1,1,0
82135238,1,1,0,0,1,0,0
133777609,1,1,1,1,1,1,1
207964363,1,1,0,0,1,0,0
130107598,1,1,0,0,1,0,0
137447630,0,0,0,0,0,0,0
50677969,1,1,0,0,1,0,0
165234900,1,1,1,1,1,0,0
97077462,1,1,0,0,0,0,0
26822871,0,0,0,0,0,0,0
130631897,1,1,0,0,1,0,0
50153691,0,0,0,0,0,0,0
193808608,0,0,0,0,0,0,0
190662881,1,1,1,1,1,0,0
102058212,1,1,1,1,1,0,0
157632740,1,1,1,1,1,0,0
47007972,0,0,0,0,0,0,0
106776807,1,1,0,0,1,0,0
196167917,1,1,0,0,1,0,0
44386546,1,1,0,0,1,0,0
89475316,1,1,0,0,1,0,0
96291063,1,1,0,0,1,0,0
43075833,0,0,0,0,0,0,0
128272637,0,0,0,0,0,0,0
180963582,1,1,0,0,1,0,0
111495422,0,0,0,0,0,0,0
65882367,1,1,0,0,1,1,1
94980355,1,1,0,0,1,0,0
116738308,1,1,0,0,1,0,0
55920902,1,1,0,0,1,0,0
187779337,1,1,1,1,1,0,0
35473677,0,0,0,0,0,0,0
160778510,1,1,0,0,1,0,0
149768461,1,1,0,0,1,0,0
107301139,0,0,0,0,0,0,0
195905823,1,1,1,1,1,0,0
172050727,0,0,0,0,0,0,0
106514730,1,1,1,1,0,0,0
16861482,1,1,0,0,1,0,0
201935154,0,0,0,0,0,0,0
148982068,1,1,0,0,1,1,0
32327990,1,1,1,1,1,0,0
201673015,1,1,0,0,1,0,0
131942713,1,1,0,0,1,0,0
100485435,0,0,0,0,0,0,0
121981244,0,0,0,0,0,0,0
187779395,0,0,0,0,0,0,0
169953608,1,1,1,1,1,0,0
111233353,1,1,0,0,1,0,0
144787786,1,1,1,1,1,0,0
171264335,1,1,0,0,0,0,0
16861520,1,1,0,0,1,0,0
64047453,1,1,0,0,1,0,0
7948638,1,1,0,0,1,0,0
37833057,1,1,1,1,1,1,1
119621988,1,1,0,1,0,0,0
29968742,0,0,0,0,0,0,0
89999719,1,1,0,0,1,0,0
102320489,1,1,0,0,1,0,0
194070891,1,1,0,0,1,0,0
182536556,1,1,0,0,1,1,1
194857323,1,1,0,0,1,0,0
151603579,1,1,0,0,1,0,0
15026558,0,0,0,0,0,0,0
45435263,1,1,0,0,1,0,0
182798723,1,1,0,0,1,0,0
193546631,1,1,0,0,1,0,0
182012299,1,1,0,1,1,0,0
200100237,1,1,0,0,1,0,0
70338957,1,1,0,0,0,0,0
40978831,1,1,1,1,0,0,0
16861584,1,1,0,0,1,0,0
209013133,1,1,0,1,1,0,0
84756880,1,1,0,0,1,0,0
52513174,1,1,0,0,1,1,1
11356567,1,1,0,0,1,1,1
202721692,1,1,0,0,1,0,0
139544989,1,1,0,0,1,0,0
10308001,0,0,0,0,0,0,0
1132965,1,1,0,0,1,0,0
16337323,1,1,0,0,0,0,0
184895919,1,1,1,1,1,0,0
182536627,1,1,0,0,0,0,0
113068470,1,1,0,0,1,0,0
178080184,0,0,0,0,0,0,0
18172348,1,1,1,1,1,0,0
161565116,1,1,0,0,0,0,0
119884227,1,1,1,1,1,0,0
152390091,1,1,0,0,1,0,0
163138000,1,1,0,0,0,0,0
48581074,1,1,0,0,1,1,0
89475542,1,1,0,0,0,0,0
47794646,1,1,0,0,1,1,0
1133014,1,1,0,0,1,0,0
35211738,1,1,0,0,1,1,0
3492319,1,1,0,0,1,1,0
124078564,0,0,0,0,0,0,0
127224294,1,1,0,0,1,0,0
177818090,1,1,0,0,1,0,0
150555114,1,1,0,0,0,0,0
103631345,0,0,0,0,0,0,0
81086963,0,0,0,0,0,0,0
37308916,0,0,0,0,0,0,0
136399349,0,0,0,0,0,0,0
20007421,1,1,0,0,1,0,0
67193345,1,1,0,0,1,1,1
173099524,1,1,0,0,1,1,1
138496517,1,1,1,1,1,0,0
14240261,1,1,1,1,1,0,0
192498183,1,1,0,0,0,0,0
